Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Log_Age
1.4223425629434225,1,0.6814925009182591,-0.0985447095312317,0.010081429295173942,0.9229704393447845,-0.3035548836794756,1.2645982622543077,1.4956900391872145,3,-1.978320705376511,1.4559668595810233,0.7432950889940225,1.6097841591877016,0.7938549622544769,1.234394127705269
0.6009648469104533,0,0.04931563343962506,-1.5086035679707506,-0.07672592206947153,0.5044940938263893,0.5157485887758075,0.12709831540423042,-0.08228363903984241,1,1.4263011193837272,-0.8778976451509954,0.7432950889940225,0.2571762257769643,1.0640639013790996,0.6638855783648592
-0.5489639555357039,0,-0.27149053811669743,-0.4902277257644319,-1.1184141384452173,-1.518141576179187,-1.1228583561347587,-0.42706832536888417,-0.8382431220974558,0,1.3463804192719846,-0.5444884301892788,0.7432950889940225,0.2571762257769643,-0.029880285352090395,-0.38863019131524995
-1.1239283567587823,1,-0.9744334728504025,-0.17688131277787175,0.8781549429416287,1.4111928424495788,-0.8497571986496644,-1.943734921168988,-1.3703505252205332,2,0.6111099782439522,-0.8778976451509954,-0.35250206493201386,-1.095431707633773,-0.9769339559942952,-1.1045855280227994
-0.056137325915922236,1,-1.3093928578577387,0.5281481164418886,0.7045402402123377,0.9927164969311837,0.788849746260902,-1.7979015946497472,-1.2822775757380929,2,0.675046538333346,0.2890346072150136,-0.35250206493201386,-1.095431707633773,-1.5808379664839645,0.10977809564694306
1.4223425629434225,0,-0.7479820576341754,-0.3335545192711518,-1.0316067870805719,0.8532243817583852,1.608153218716185,0.9729316092158267,0.7727579121855164,1,-1.5147806447284033,0.12232999973415573,1.8390922429200587,1.6097841591877016,-0.655254163003233,1.234394127705269
-0.2204128691225161,1,-0.16770030614259313,-0.020208106284591666,-0.5107626788926989,1.7599231303815748,1.471602639973638,0.681264956177345,1.759908887634536,0,-0.5877005234321881,-0.5444884301892788,-0.35250206493201386,0.2571762257769643,-0.17264660639239382,-0.04703023048564131
0.10813821729067163,0,-0.19600673304462127,-1.6652767744640307,0.7913475915769832,-0.19296648203760253,0.2426474312907132,0.0395983194926859,-0.03824716429862222,0,0.8988244986462259,-1.2113068601127126,-0.35250206493201386,0.2571762257769643,0.8496580742316331,0.25854134712847426
-0.8775150419488915,1,2.2572169317978408,1.7031971651414874,0.4441181861184013,-1.1694112882471912,-1.3959595136198533,-0.6604016477996695,-0.6841154605031851,2,0.6270941182663003,-0.04437460774670292,0.7432950889940225,0.2571762257769643,1.1151071804232136,-0.7759042858897341
-0.8775150419488915,1,1.3183871062138983,0.9198311326750888,-0.9447994357159263,-0.5416967699695985,0.2426474312907132,-0.5145683212804286,-0.35751160617246863,0,0.7549672384450887,0.12232999973415573,-0.35250206493201386,-1.095431707633773,0.7745083277682592,-0.7759042858897341
